1.7200000000,-1.8912151042,0.9677491753,0.3585112654,0.0773285340,3.5932667535,-0.0399186198,0.9386166707,0.0001517133,0.0000537252,0.0131282454,0.0079963058
1.7300000000,-1.8873048611,0.9664547743,0.3688860142,0.0810770896,3.5791702474,0.0215877604,0.9362264459,0.0001547875,0.0000551716,0.0132398700,0.0081641270
1.7400000000,-1.8837392361,0.9652257378,0.3801068020,0.0865561976,3.5664549371,0.0536012587,0.9340139716,0.0001580323,0.0000571699,0.0133624872,0.0084112045
1.7500000000,-1.8800501736,0.9639940104,0.3889275574,0.0894054138,3.5531994466,-0.0530844618,0.9317291314,0.0001607741,0.0000582700,0.0134394049,0.0085240623
1.7600000000,-1.8760275174,0.9625828993,0.3978073522,0.0954338765,3.5387331217,0.0711747396,0.9291902696,0.0001635283,0.0000603742,0.0135147328,0.0087817017
1.7700000000,-1.8720345486,0.9612636285,0.4083852807,0.0991236358,3.5245044488,0.0550863715,0.9267691515,0.0001666296,0.0000617048,0.0136158734,0.0089245373
1.7800000000,-1.8680292535,0.9598233941,0.4191033428,0.1047869540,3.5102815267,-0.0490046441,0.9241753350,0.0001697557,0.0000636220,0.0137158994,0.0091501315
1.7900000000,-1.8635657118,0.9582788194,0.4296817251,0.1110397499,3.4943887750,0.0483144965,0.9214039388,0.0001728503,0.0000656764,0.0138103327,0.0093928298
1.8000000000,-1.8592263021,0.9567934462,0.4395810211,0.1156268353,3.4789762316,0.0511522135,0.9187057034,0.0001758068,0.0000672062,0.0138909098,0.0095582150
1.8100000000,-1.8548891493,0.9551675781,0.4512811489,0.1233878134,3.4637144151,0.0605823351,0.9158346639,0.0001791208,0.0000696176,0.0139967998,0.0098464703
1.8200000000,-1.8500122396,0.9534901910,0.4622225254,0.1282924905,3.4464681912,0.0312245660,0.9127918620,0.0001822807,0.0000711836,0.0140876287,0.0100126412
1.8300000000,-1.8457736979,0.9519226563,0.4733804741,0.1360683328,3.4316509169,0.0737255208,0.9100474474,0.0001854813,0.0000735102,0.0141787456,0.0102833997
1.8400000000,-1.8407578125,0.9500621528,0.4858409461,0.1436793078,3.4140903103,-0.0424930556,0.9067488742,0.0001889334,0.0000757443,0.0142860763,0.0105383334
1.8500000000,-1.8359339410,0.9482779514,0.4975196562,0.1519784362,3.3972590766,0.0081895833,0.9036241998,0.0001922298,0.0000781125,0.0143786173,0.0108090830
1.8600000000,-1.8305358507,0.9462845052,0.5099097434,0.1596434869,3.3784253092,0.0394792969,0.9000940036,0.0001956606,0.0000802742,0.0144782957,0.0110484883
1.8700000000,-1.8257701389,0.9444356337,0.5225878513,0.1688851572,3.3619903103,-0.0246626302,0.8968932794,0.0001991430,0.0000827867,0.0145788000,0.0113333596
1.8800000000,-1.8204342882,0.9423892795,0.5346799311,0.1784537660,3.3435086968,0.0263984809,0.8933396335,0.0002025110,0.0000853268,0.0146680649,0.0116189709
1.8900000000,-1.8146102431,0.9401440104,0.5500024106,0.1896449620,3.3235082031,0.0589532986,0.8894712131,0.0002064847,0.0000881953,0.0147980409,0.0119460268
1.9000000000,-1.8091954861,0.9380371962,0.5616404336,0.1989276424,3.3048683377,-0.0236153212,0.8858194458,0.0002097619,0.0000905666,0.0148750801,0.0122026596
1.9100000000,-1.8037026042,0.9358829427,0.5751967449,0.2113127684,3.2861301975,-0.0573424045,0.8821832479,0.0002133955,0.0000935887,0.0149747152,0.0125438230
