   1.3999999999999999       -1.9681984374999999       0.99141697048611110       0.14361109799285507        1.6743475028851509E-002   3.8782031792534721       -1.3243098958333333E-002  0.98327387288411461        7.8156625830152270E-005   2.2554363837925230E-005   1.0208212353326012E-002   4.1242265303634710E-003
   1.4099999999999999       -1.9667045138888888       0.99099184027777776       0.14882732861996012        1.7636548396325426E-002   3.8725498263888887        7.2627604166666665E-002  0.98245338270399307        8.0131674951281832E-005   2.3230583495103573E-005   1.0318247969180700E-002   4.2177513296074573E-003
   1.4199999999999999       -1.9651456597222223       0.99054171006944447       0.15373063265385814        1.8608573291515596E-002   3.8666409396701389      -0.12542269965277777       0.98158575710720486        8.2018593293860126E-005   2.3946633952322628E-005   1.0412993395768792E-002   4.3171396421088680E-003
   1.4299999999999999       -1.9635850694444446       0.99011271701388892       0.15826856959031610        1.9316221880170095E-002   3.8607232530381945       -8.5847526041666664E-002  0.98075478922526038        8.3806391405119175E-005   2.4483464732885725E-005   1.0491679886405453E-002   4.3830538263068151E-003
   1.4399999999999999       -1.9619815972222223       0.98964066840277776       0.16381200729437342        2.0521028826594703E-002   3.8546792968750001        2.8887282986111110E-002  0.97985037570529510        8.5857674836014531E-005   2.5323549333201389E-005   1.0599712942717844E-002   4.5019643259024689E-003
   1.4500000000000000       -1.9603907118055555       0.98919479166666668       0.16873466483330363        2.1249083860152888E-002   3.8486749403211804       0.10556796875000000       0.97898776041666669        8.7743291827224810E-005   2.5858175050718402E-005   1.0683606519747705E-002   4.5653053882647662E-003
   1.4600000000000000       -1.9586290798611110       0.98867773437499995       0.17457243009490561        2.2542710098434976E-002   3.8420422254774307        3.3438802083333333E-003  0.97799791802300351        8.9863731714008466E-005   2.6725341025798071E-005   1.0792416644204434E-002   4.6860871935645934E-003
   1.4700000000000000       -1.9568318576388888       0.98816653645833330       0.17980818128314199        2.3448191136832500E-002   3.8352619737413196        1.9731293402777777E-002  0.97701167941623268        9.1826033216011062E-005   2.7349985785445259E-005   1.0878552687907276E-002   4.7629907218190385E-003
   1.4800000000000000       -1.9549527777777778       0.98761223958333333       0.18628957752798869        2.4771344310133565E-002   3.8282161241319446        4.6103906250000000E-002  0.97595077311197920        9.4102196152311314E-005   2.8206513657995113E-005   1.0998065291723747E-002   4.8789645246261814E-003
   1.4900000000000000       -1.9530949652777778       0.98706935763888892       0.19192122754227287        2.5992243971833525E-002   3.8212375108506946        4.7579600694444446E-002  0.97491104871961809        9.6159354555130005E-005   2.8990705645882088E-005   1.1088146824968823E-002   4.9809534532522246E-003
