      16950.       1.97525       0.02168       0.99776       0.01254
      17100.       1.97934       0.02174       0.98769       0.01227
      17250.       1.97633       0.02184       0.98232       0.01259
      17400.       1.97717       0.02169       0.98238       0.01233
      17550.       2.02664       0.02188       0.96988       0.01222
      17700.       1.96727       0.02135       0.98466       0.01235
      17850.       1.99125       0.02138       0.98022       0.01211
      18000.       1.98270       0.02108       1.00120       0.01237
      18150.       1.99485       0.02152       0.99711       0.01225
      18300.       1.99466       0.02120       0.99078       0.01241
      18450.       2.03207       0.02146       0.99994       0.01227
      18600.       1.95102       0.02056       0.98469       0.01196
      18750.       1.98790       0.02132       0.99262       0.01180
      18900.       1.98968       0.02067       0.98607       0.01199
      19050.       1.98628       0.02073       1.00463       0.01215
      19200.       1.96164       0.02050       0.97324       0.01206
      19350.       1.98955       0.02029       0.99666       0.01184
      19500.       1.98529       0.02031       0.97398       0.01155
      19650.       1.99724       0.02049       1.00871       0.01195
      19800.       2.02703       0.02048       0.98887       0.01201
      19950.       2.00231       0.02055       0.99720       0.01181
      20100.       1.96588       0.02016       0.99499       0.01169
      20250.       1.96556       0.02004       0.98949       0.01167
      20400.       2.00751       0.02040       0.97784       0.01129
      20550.       2.03092       0.02052       0.98671       0.01140
      20700.       1.95698       0.01938       0.98109       0.01132
      20850.       1.98883       0.02062       1.00311       0.01156
      21000.       2.00948       0.01965       0.97664       0.01130
      21150.       2.03514       0.02006       0.99148       0.01147
      21300.       1.99768       0.01989       0.97382       0.01115
      21450.       1.99476       0.02006       0.99197       0.01129
      21600.       2.01624       0.01969       0.97534       0.01090
      21750.       2.00354       0.01944       0.98151       0.01121
      21900.       2.00052       0.01944       0.98536       0.01095
      22050.       1.98182       0.01905       0.99167       0.01106
      22200.       2.00491       0.01957       0.98578       0.01108
      22350.       1.98642       0.01890       0.99091       0.01100
      22500.       1.99313       0.01913       0.97675       0.01102
      22650.       2.05362       0.01950       0.99644       0.01101
      22800.       1.99972       0.01897       0.97664       0.01077
      22950.       1.98491       0.01887       0.98363       0.01092
      23100.       1.98698       0.01891       0.98443       0.01075
      23250.       1.98246       0.01868       1.00907       0.01099
      23400.       1.99874       0.01885       0.99778       0.01073
      23550.       2.00928       0.01878       1.00087       0.01086
      23700.       1.99849       0.01882       1.00000       0.01076
      23850.       2.01813       0.01870       1.00626       0.01081
      24000.       2.00205       0.01857       0.99503       0.01055
      24150.       1.98850       0.01838       1.00955       0.01069
      24300.       2.00194       0.01855       0.99094       0.01053
      24450.       1.96773       0.01866       0.99530       0.01066
      24600.       2.01165       0.01836       1.00238       0.01056
      24750.       1.97085       0.01801       0.99133       0.01045
      24900.       1.96823       0.01819       0.99622       0.01039
      25050.       1.99911       0.01821       1.00319       0.01037
      25200.       2.01165       0.01822       0.98356       0.01025
      25350.       1.98782       0.01787       0.97529       0.01022
      25500.       1.97995       0.01765       0.99753       0.01040
      25650.       2.01398       0.01796       0.99314       0.01034
      25800.       1.98294       0.01786       0.99017       0.01023
      25950.       1.98362       0.01802       1.00403       0.01031
      26100.       1.99508       0.01777       1.00435       0.01025
      26250.       2.01797       0.01777       0.97692       0.01005
      26400.       1.99559       0.01760       1.00706       0.01022
      26550.       1.99686       0.01762       0.97880       0.01001
      26700.       1.99861       0.01763       0.97369       0.00984
      26850.       1.99333       0.01731       0.98014       0.00995
      27000.       2.01078       0.01745       1.00335       0.01003
      27150.       1.97916       0.01736       0.97634       0.00973
      27300.       2.04078       0.01771       0.97488       0.00996
      27450.       2.00153       0.01739       0.99380       0.00998
      27600.       2.01525       0.01760       0.98944       0.01001
      27750.       1.98781       0.01694       0.99101       0.00995
      27900.       1.94435       0.01676       1.00214       0.00997
      28050.       2.02491       0.01747       0.98865       0.00978
      28200.       2.00564       0.01711       0.98686       0.00976
      28350.       2.00514       0.01715       0.97509       0.00957
      28500.       2.00589       0.01701       0.98748       0.00961
      28650.       1.97756       0.01693       0.99978       0.00979
      28800.       1.99129       0.01714       0.98725       0.00959
      28950.       2.01441       0.01687       1.00965       0.00984
      29100.       1.99877       0.01702       0.99042       0.00954
      29250.       1.99942       0.01659       0.98458       0.00948
      29400.       1.98138       0.01680       0.97047       0.00929
      29550.       2.01773       0.01675       0.98830       0.00962
      29700.       2.02200       0.01682       0.98898       0.00955
      29850.       2.02244       0.01681       0.99124       0.00955
      30000.       2.01846       0.01675       0.99495       0.00955
      30150.       1.99977       0.01634       0.98463       0.00944
      30300.       2.01431       0.01662       0.96921       0.00926
      30450.       1.98893       0.01631       0.98332       0.00942
      30600.       1.99242       0.01631       0.98746       0.00941
      30750.       2.01651       0.01651       0.97946       0.00926
      30900.       2.00148       0.01651       0.99064       0.00934
      31050.       1.97979       0.01607       0.99617       0.00934
      31200.       1.99228       0.01638       1.00465       0.00948
      31350.       2.02960       0.01654       0.98353       0.00928
      31500.       1.98108       0.01616       0.97767       0.00910
      31650.       2.00523       0.01625       0.99110       0.00928
      31800.       1.99851       0.01635       0.99726       0.00917
      31950.       2.01931       0.01612       0.99280       0.00911
      32100.       1.99572       0.01621       0.98910       0.00924
      32250.       2.00138       0.01615       0.99815       0.00942
      32400.       2.02181       0.01615       0.99218       0.00917
      32550.       2.00791       0.01614       1.01058       0.00937
      32700.       2.01744       0.01598       0.99884       0.00911
      32850.       2.03316       0.01613       0.99660       0.00911
      33000.       2.00674       0.01605       0.99545       0.00909
      33150.       2.02032       0.01582       0.98145       0.00886
      33300.       2.04692       0.04147       0.98568       0.00886
      33450.       2.00184       0.01562       0.99108       0.00898
      33600.       1.99195       0.01581       0.98875       0.00907
      33750.       1.97144       0.01542       0.99271       0.00902
      33900.       1.96230       0.01538       0.99193       0.00887
      34050.       2.02186       0.01563       0.97775       0.00876
      34200.       2.01769       0.01561       0.98149       0.00894
      34350.       2.00821       0.01572       0.98099       0.00877
      34500.       2.00151       0.01566       0.99634       0.00895
      34650.       2.00267       0.01534       0.99628       0.00883
      34800.       1.96390       0.01504       1.00103       0.00881
      34950.       2.00522       0.01543       0.99635       0.00889
      35100.       1.99546       0.01542       0.99063       0.00870
      35250.       1.98907       0.01524       0.99666       0.00888
      35400.       1.98696       0.01539       0.98845       0.00866
      35550.       2.02802       0.01521       0.98803       0.00865
      35700.       1.99914       0.01535       0.98631       0.00872
      35850.       2.00865       0.01540       0.99614       0.00881
      36000.       1.99890       0.01491       0.99873       0.00882
      36150.       2.01059       0.01514       0.99443       0.00867
      36300.       1.98675       0.01492       0.98570       0.00857
      36450.       1.99602       0.01499       0.98945       0.00869
      36600.       1.98713       0.01501       1.01133       0.00873
      36750.       2.01091       0.01514       0.98083       0.00844
      36900.       1.99038       0.01497       0.99627       0.00859
      37050.       2.01164       0.01519       0.99460       0.00858
      37200.       1.99730       0.01476       1.01808       0.00876
      37350.       2.00051       0.01502       0.98244       0.00848
      37500.       2.01005       0.01488       0.97106       0.00834
      37650.       1.99915       0.01477       0.98059       0.00848
      37800.       1.98433       0.01470       0.99514       0.00851
      37950.       2.00017       0.01502       0.99059       0.00842
      38100.       2.03069       0.03655       0.98435       0.00835
      38250.       1.99209       0.01467       0.98249       0.00837
      38400.       1.97854       0.01453       0.99660       0.00833
      38550.       1.99338       0.01460       0.99409       0.00860
      38700.       2.00420       0.01463       0.99480       0.00845
      38850.       1.99914       0.01443       0.98961       0.00834
      39000.       2.00381       0.01471       0.99895       0.00841
      39150.       2.00708       0.01454       0.98876       0.00829
      39300.       1.97459       0.01437       0.97769       0.00818
      39450.       1.98375       0.01437       0.99567       0.00824
      39600.       1.98642       0.01444       0.98098       0.00824
      39750.       1.99527       0.01441       0.98042       0.00819
      39900.       2.00480       0.01453       0.98887       0.00830
      40050.       2.01241       0.01444       1.01082       0.00832
      40200.       1.99797       0.01437       0.97762       0.00814
      40350.       2.01029       0.01443       0.97376       0.00817
      40500.       2.00617       0.01435       1.01086       0.01924
      40650.       1.99652       0.01428       0.98205       0.00817
      40800.       2.02209       0.01431       0.98569       0.00805
      40950.       1.97471       0.01403       0.98281       0.00809
      41100.       1.99451       0.01412       0.99465       0.00818
      41250.       2.01680       0.01429       1.00694       0.01893
      41400.       1.99546       0.01405       0.98520       0.00799
      41550.       2.02231       0.01420       0.97824       0.00805
      41700.       2.00567       0.01419       0.98064       0.00792
      41850.       2.01146       0.01423       0.99020       0.00809
      42000.       1.99287       0.01400       0.98591       0.00800
      42150.       1.99146       0.01386       0.99447       0.00810
      42300.       2.00667       0.01398       0.98585       0.00806
      42450.       2.02437       0.01398       0.99507       0.00806
      42600.       1.99463       0.01389       0.98384       0.00783
      42750.       1.97999       0.01380       0.99073       0.00792
      42900.       1.99025       0.01390       0.98298       0.00796
      43050.       1.98580       0.01386       0.98881       0.00800
      43200.       2.02282       0.01393       0.98999       0.00796
      43350.       2.01053       0.01388       0.99306       0.00789
      43500.       2.00877       0.01378       0.99666       0.00793
      43650.       1.99742       0.01375       0.98994       0.00790
      43800.       1.98865       0.01366       0.99683       0.00793
      43950.       1.99600       0.01383       0.97500       0.00775
      44100.       2.00048       0.01365       0.99543       0.00783
      44250.       1.98580       0.01373       0.99813       0.00790
      44400.       1.99873       0.01350       0.98289       0.00772
      44550.       1.98896       0.01361       0.98220       0.00776
      44700.       2.00642       0.01364       0.99083       0.00771
      44850.       2.01747       0.01372       0.99597       0.00777
      45000.       2.01224       0.01353       0.98602       0.00771


      10000.       0.49751       0.00353
      20000.       0.49706       0.00250
      30000.       0.49816       0.00204
      40000.       0.49871       0.00176
      50000.       0.49849       0.00158
      60000.       0.49943       0.00144
      70000.       0.49988       0.00133
      80000.       0.50046       0.00125
      90000.       0.50002       0.00118
     100000.       0.49951       0.00112
     110000.       0.49929       0.00107
     120000.       0.49905       0.00102
     130000.       0.49947       0.00098
     140000.       0.49896       0.00094
     150000.       0.49905       0.00091
     160000.       0.49935       0.00088
     170000.       0.49921       0.00086
     180000.       0.49899       0.00083
     190000.       0.49899       0.00081
     200000.       0.49908       0.00079
     210000.       0.49926       0.00077
     220000.       0.49926       0.00075
     230000.       0.49934       0.00074
     240000.       0.49945       0.00072
     250000.       0.49950       0.00071
     260000.       0.49946       0.00069
     270000.       0.49939       0.00068
     280000.       0.49926       0.00067
     290000.       0.49938       0.00066
     300000.       0.49943       0.00065
     310000.       0.49952       0.00064
     320000.       0.49964       0.00063
     330000.       0.49963       0.00062
     340000.       0.49972       0.00061
     350000.       0.49984       0.00060
     360000.       0.49982       0.00059
     370000.       0.49990       0.00058
     380000.       0.49994       0.00057
     390000.       0.50000       0.00057
     400000.       0.49990       0.00056
     410000.       0.49984       0.00055
     420000.       0.49980       0.00055
     430000.       0.49990       0.00054
     440000.       0.49986       0.00053
     450000.       0.49983       0.00053
     460000.       0.49987       0.00052
     470000.       0.49993       0.00052
     480000.       0.49992       0.00051
     490000.       0.49992       0.00051
     500000.       0.49997       0.00050
     510000.       0.50002       0.00050
     520000.       0.50008       0.00049
     530000.       0.49993       0.00049
     540000.       0.49994       0.00048
     550000.       0.49994       0.00048
     560000.       0.50007       0.00047
     570000.       0.50007       0.00047
     580000.       0.50012       0.00046
     590000.       0.50022       0.00046
     600000.       0.50023       0.00046
     610000.       0.50018       0.00045
     620000.       0.50011       0.00045
     630000.       0.50012       0.00045
     640000.       0.50019       0.00044
     650000.       0.50022       0.00044
     660000.       0.50020       0.00044
     670000.       0.50020       0.00043
     680000.       0.50024       0.00043
     690000.       0.50020       0.00043
     700000.       0.50022       0.00042
     710000.       0.50027       0.00042
     720000.       0.50032       0.00042
     730000.       0.50024       0.00041
     740000.       0.50021       0.00041
     750000.       0.50023       0.00041
     760000.       0.50035       0.00041
     770000.       0.50034       0.00040
     780000.       0.50024       0.00040
     790000.       0.50025       0.00040
     800000.       0.50024       0.00040
     810000.       0.50025       0.00039
     820000.       0.50025       0.00039
     830000.       0.50031       0.00039
     840000.       0.50027       0.00039
     850000.       0.50024       0.00038
     860000.       0.50014       0.00038
     870000.       0.50014       0.00038
     880000.       0.50018       0.00038
     890000.       0.50022       0.00037
     900000.       0.50028       0.00037
     910000.       0.50030       0.00037
     920000.       0.50028       0.00037
     930000.       0.50023       0.00037
     940000.       0.50015       0.00036
     950000.       0.50016       0.00036
     960000.       0.50013       0.00036
     970000.       0.50008       0.00036
     980000.       0.50008       0.00036
     990000.       0.50007       0.00036
    1000000.       0.50006       0.00035


      10000.       2.92654       0.07382
      20000.       2.93262       0.05281
      30000.       2.94908       0.04329
      40000.       2.93692       0.03718
      50000.       2.93365       0.03338
      60000.       2.93551       0.03043
      70000.       2.91846       0.02805
      80000.       2.91719       0.02617
      90000.       2.91806       0.02466
     100000.       2.91586       0.02345
     110000.       2.92114       0.02241
     120000.       2.91520       0.02141
     130000.       2.91565       0.02060
     140000.       2.91322       0.01982
     150000.       2.91388       0.01916
     160000.       2.91360       0.01854
     170000.       2.91209       0.01799
     180000.       2.91297       0.01747
     190000.       2.90363       0.01696
     200000.       2.89784       0.01648
     210000.       2.89796       0.01608
     220000.       2.90621       0.01576
     230000.       2.90690       0.01543
     240000.       2.91175       0.01510
     250000.       2.91508       0.01483


