  -12.440707254409791        0.0000000000000000       0.25132741928100588        0.0000000000000000     
  -12.189379835128785        9.5492963197803401E-004  0.25132741928100588        2.7563135832200713E-004
  -11.938052415847778        1.5915493866300568E-003  0.25132741928100588        3.5581007843388007E-004
  -11.686724996566774        3.4218311812546217E-003  0.25132741928100588        5.2159993032132364E-004
  -11.435397577285768        6.2866200771887239E-003  0.25132741928100588        7.0674103075412103E-004
  -11.184070158004761        8.6739441571338088E-003  0.25132741928100588        8.2990709058464033E-004
  -10.932742738723755        1.2732395093040454E-002  0.25132741928100588        1.0049723888430459E-003
  -10.681415319442749        1.4562676887665020E-002  0.25132741928100588        1.0745322434669224E-003
  -10.430087900161745        2.0451409618196227E-002  0.25132741928100588        1.2724410471886655E-003
  -10.178760480880738        2.4271128146108368E-002  0.25132741928100588        1.3855155006199740E-003
  -9.9274330615997322        2.9682396060650557E-002  0.25132741928100588        1.5311528563418852E-003
  -9.6761056423187259        3.3820424465888704E-002  0.25132741928100588        1.6335444188915124E-003
  -9.4247782230377197        3.9231692380430901E-002  0.25132741928100588        1.7581741334367421E-003
  -9.1734508037567153        4.7985214006896211E-002  0.25132741928100588        1.9422899579449077E-003
  -8.9221233844757073        5.2919017105449384E-002  0.25132741928100588        2.0384192437607226E-003
  -8.6707959651947029        5.2123242412134362E-002  0.25132741928100588        2.0232397476619094E-003
  -8.4194685459136966        5.8807749835980597E-002  0.25132741928100588        2.1472319111386202E-003
  -8.1681411266326904        6.5890144606484347E-002  0.25132741928100588        2.2708017831914624E-003
  -7.9168137073516851        6.8993665910412963E-002  0.25132741928100588        2.3227438116027099E-003
  -7.6654862880706789        7.3450004192977120E-002  0.25132741928100588        2.3952176088502738E-003
  -7.4141588687896736        7.1221835051695034E-002  0.25132741928100588        2.3592800594242724E-003
  -7.1628314495086673        7.3052116846319612E-002  0.25132741928100588        2.3888428898579317E-003
  -6.9115040302276611        7.6314793088911217E-002  0.25132741928100588        2.4405858218240865E-003
  -6.6601766109466558        8.0611976432812371E-002  0.25132741928100588        2.5069765191253527E-003
  -6.4088491916656496        7.5678173334259191E-002  0.25132741928100588        2.4305830163125395E-003
  -6.1575217723846434        7.7906342475541276E-002  0.25132741928100588        2.4654009035283927E-003
  -5.9061943531036381        7.7508455128883769E-002  0.25132741928100588        2.4592225394668103E-003
  -5.6548669338226318        7.8304229822198784E-002  0.25132741928100588        2.4715625420049596E-003
  -5.4035395145416256        7.5519018395596188E-002  0.25132741928100588        2.4280753545827334E-003
  -5.1522120952606203        7.0664792766374523E-002  0.25132741928100588        2.3502032083309050E-003
  -4.9008846759796141        7.1221835051695034E-002  0.25132741928100588        2.3592800594242724E-003
  -4.6495572566986088        6.9471130726401972E-002  0.25132741928100588        2.3306248120873040E-003
  -4.3982298374176025        5.7375355388013548E-002  0.25132741928100588        2.1213078408509473E-003
  -4.1469024181365963        5.9762679467958629E-002  0.25132741928100588        2.1643315909042481E-003
  -3.8955749988555901        5.4430989022747935E-002  0.25132741928100588        2.0669363096915204E-003
  -3.6442475795745857        4.9019721108205745E-002  0.25132741928100588        1.9628567680746701E-003
