 Apartado 1: E, distancia, y derivada
        0.0628318548          0.6057326647          1.6264883607
        0.1256637096          0.7079279452          2.1650845630
        0.1884955645          0.8778052225          3.2369418708
        0.2513274193          1.1146940686          4.2960244472
        0.3141592741          1.4176595913          5.3381525768
        0.3769911289          1.7855061240          6.3592134557
        0.4398229837          2.2167819445          7.3551774231
        0.5026548386          2.7097850041          8.3221138637
        0.5654866934          3.2625696447          9.2562067212
        0.6283185482          3.8729542778         10.1537695574
        0.6911504030          4.5385299941         11.0112601018
        0.7539822578          5.2566700700         11.8252942307
        0.8168141127          6.0245403347         12.5926593231
        0.8796459675          6.8391103548         13.3103269395
        0.9424778223          7.6971653945         13.9754647734
        1.0053096771          8.5953191022         14.5854478296
        1.0681415319          9.5300268755         15.1378687834
        1.1309733868         10.4975998496         15.6305474817
        1.1938052416         11.4942194558         16.0615395466
        1.2566370964         12.5159524915         16.4291440491
        1.3194689512         13.5587666432         16.7319102222
        1.3823008060         14.6185463994         16.9686431862
        1.4451326609         15.6911092935         17.1384086639
        1.5079645157         16.7722224095         17.2405366687
        1.5707963705         17.8576190875         17.2746241479
        1.6336282253         18.9430157626         17.2405365739
        1.6964600801         20.0241288696         17.1384084746
        1.7592919350         21.0966917488         16.9686429032
        1.8221237898         22.1564714843         16.7319098467
        1.8849556446         23.1992856095         16.4291435824
        1.9477874994         24.2210186131         16.0615389906
        2.0106193542         25.2176381816         15.6305468387
        2.0734512091         26.1852111126         15.1378680559
        2.1362830639         27.1199188376         14.5854470204
        2.1991149187         28.0180724919         13.9754638857
        2.2619467735         28.8761274734         13.3103259769
        2.3247786283         29.6906974307         12.5926582893
        2.3876104832         30.4585676283         11.8252931298
        2.4504423380         31.1767076330         11.0112589382
        2.5132741928         31.8422832742         10.1537683356
        2.5761060476         32.4526678289          9.2562054461
        2.6389379025         33.0054523878          8.3221125403
        2.7017697573         33.4984553627          7.3551760566
        2.7646016121         33.9297310961          6.3592120516
        2.8274334669         34.2975775395          5.3381511405
        2.8902653217         34.6005429711          4.2960229844
        2.9530971766         34.8374317245          3.2369403874
        3.0159290314         35.0073089080          2.1650830647
        3.0787608862         35.1095040941          1.0846811479
        3.1415927410         35.1436139648         -0.0000015102
        3.2044245958         35.1095039043         -1.0846841623
        3.2672564507         35.0073085292         -2.1650860613
        3.3300883055         34.8374311581         -3.2369433543
        3.3929201603         34.6005422194         -4.2960259099
