0.0000   21.21674   19.57216
0.0020   21.15096   19.57216
0.0040   21.08517   19.57216
0.0060   21.01939   19.57216
0.0080   20.95361   19.57216
0.0100   20.88782   19.57216
0.0120   20.82204   19.57216
0.0140   20.75626   19.57216
0.0160   20.69047   19.57216
0.0180   20.62469   19.57216
0.0200   20.55891   19.57216
0.0220   20.49312   19.57216
0.0240   20.42734   19.57216
0.0260   20.36156   19.57216
0.0280   20.29577   19.57216
0.0300   20.22999   19.57216
0.0320   20.16421   19.57216
0.0340   20.09842   19.57216
0.0360   20.03264   19.57216
0.0380   19.96686   19.57216
0.0400   19.90107   19.57216
0.0420   19.83529   19.57216
0.0440   19.76951   19.57216
0.0460   19.70372   19.57216
0.0480   19.63794   19.57216
0.0500   19.57215   19.57216
0.0520   19.50637   19.57216
0.0540   19.44059   19.57216
0.0560   19.37480   19.57216
0.0580   19.30902   19.57216
0.0600   19.24324   19.57216
0.0620   19.17745   19.57216
0.0640   19.11167   19.57216
0.0660   19.04589   19.57216
0.0680   18.98010   19.57216
0.0700   18.91432   19.57216
0.0720   18.84854   19.57216
0.0740   18.78275   19.57216
0.0760   18.71697   19.57216
0.0780   18.65119   19.57216
0.0800   18.58540   19.57216
0.0820   18.51962   19.57216
0.0840   18.45384   19.57216
0.0860   18.38805   19.57216
0.0880   18.32227   19.57216
0.0900   18.25649   19.57216
0.0920   18.19070   19.57216
0.0940   18.12492   19.57216
0.0960   18.05914   19.57216
0.0980   17.99335   19.57216
0.1000   17.92757   16.87901
0.1020   17.88563   16.87901
0.1040   17.84369   16.87901
0.1060   17.80174   16.87901
0.1080   17.75980   16.87901
0.1100   17.71786   16.87901
0.1120   17.67592   16.87901
0.1140   17.63397   16.87901
0.1160   17.59203   16.87901
0.1180   17.55009   16.87901
0.1200   17.50815   16.87901
0.1220   17.46620   16.87901
0.1240   17.42426   16.87901
0.1260   17.38232   16.87901
0.1280   17.34038   16.87901
0.1300   17.29843   16.87901
0.1320   17.25649   16.87901
0.1340   17.21455   16.87901
0.1360   17.17261   16.87901
0.1380   17.13066   16.87901
0.1400   17.08872   16.87901
0.1420   17.04678   16.87901
0.1440   17.00484   16.87901
0.1460   16.96289   16.87901
0.1480   16.92095   16.87901
0.1500   16.87901   16.87901
0.1520   16.83707   16.87901
0.1540   16.79513   16.87901
0.1560   16.75318   16.87901
0.1580   16.71124   16.87901
0.1600   16.66930   16.87901
0.1620   16.62736   16.87901
0.1640   16.58541   16.87901
0.1660   16.54347   16.87901
0.1680   16.50153   16.87901
0.1700   16.45959   16.87901
0.1720   16.41764   16.87901
0.1740   16.37570   16.87901
0.1760   16.33376   16.87901
0.1780   16.29182   16.87901
0.1800   16.24987   16.87901
0.1820   16.20793   16.87901
0.1840   16.16599   16.87901
0.1860   16.12405   16.87901
0.1880   16.08210   16.87901
0.1900   16.04016   16.87901
0.1920   15.99822   16.87901
0.1940   15.95628   16.87901
0.1960   15.91433   16.87901
0.1980   15.87239   16.87901
0.2000   15.83045   15.42648
0.2020   15.81429   15.42648
0.2040   15.79813   15.42648
0.2060   15.78197   15.42648
0.2080   15.76582   15.42648
0.2100   15.74966   15.42648
0.2120   15.73350   15.42648
0.2140   15.71734   15.42648
0.2160   15.70118   15.42648
0.2180   15.68502   15.42648
0.2200   15.66886   15.42648
0.2220   15.65271   15.42648
0.2240   15.63655   15.42648
0.2260   15.62039   15.42648
0.2280   15.60423   15.42648
0.2300   15.58807   15.42648
0.2320   15.57191   15.42648
0.2340   15.55575   15.42648
0.2360   15.53960   15.42648
0.2380   15.52344   15.42648
0.2400   15.50728   15.42648
0.2420   15.49112   15.42648
0.2440   15.47496   15.42648
0.2460   15.45880   15.42648
0.2480   15.44264   15.42648
0.2500   15.42648   15.42648
0.2520   15.41033   15.42648
0.2540   15.39417   15.42648
0.2560   15.37801   15.42648
0.2580   15.36185   15.42648
0.2600   15.34569   15.42648
0.2620   15.32953   15.42648
0.2640   15.31337   15.42648
0.2660   15.29722   15.42648
0.2680   15.28106   15.42648
0.2700   15.26490   15.42648
0.2720   15.24874   15.42648
0.2740   15.23258   15.42648
0.2760   15.21642   15.42648
0.2780   15.20026   15.42648
0.2800   15.18411   15.42648
0.2820   15.16795   15.42648
0.2840   15.15179   15.42648
0.2860   15.13563   15.42648
0.2880   15.11947   15.42648
0.2900   15.10331   15.42648
0.2920   15.08715   15.42648
0.2940   15.07100   15.42648
0.2960   15.05484   15.42648
0.2980   15.03868   15.42648
0.3000   15.02252   15.24747
0.3020   15.03152   15.24747
0.3040   15.04052   15.24747
0.3060   15.04951   15.24747
0.3080   15.05851   15.24747
0.3100   15.06751   15.24747
0.3120   15.07651   15.24747
0.3140   15.08551   15.24747
0.3160   15.09450   15.24747
0.3180   15.10350   15.24747
0.3200   15.11250   15.24747
0.3220   15.12150   15.24747
0.3240   15.13050   15.24747
0.3260   15.13949   15.24747
0.3280   15.14849   15.24747
0.3300   15.15749   15.24747
0.3320   15.16649   15.24747
0.3340   15.17549   15.24747
0.3360   15.18448   15.24747
0.3380   15.19348   15.24747
0.3400   15.20248   15.24747
0.3420   15.21148   15.24747
0.3440   15.22048   15.24747
0.3460   15.22947   15.24747
0.3480   15.23847   15.24747
0.3500   15.24747   15.24747
0.3520   15.25647   15.24747
0.3540   15.26547   15.24747
0.3560   15.27446   15.24747
0.3580   15.28346   15.24747
0.3600   15.29246   15.24747
0.3620   15.30146   15.24747
0.3640   15.31046   15.24747
0.3660   15.31945   15.24747
0.3680   15.32845   15.24747
0.3700   15.33745   15.24747
